relation_id,head,relation,tail,context,source
REL_1728,MANUAL,part of,AIRCRAFT,AIRCRAFT POPPED OPEN ON DESCENT. FLIGHT MANUAL FLEW OUT AND STRUCK TRUCK WINDSHIELD ON GROUND. LANDED SAFELY.,rebel
REL_1729,NOSED OVER,subclass of,REMOVE PITOT COVER,"FAILED REMOVE PITOT COVER. NIGHT FLIGHT. NOTED NEAR END RUNWAY. ABORTED, SKID OFF END. FOLDED NOSE GEAR. NOSED OVER",rebel
REL_1730,LEFT ENGINE,opposite of,RIGHT ENGINE,"LEFT ENGINE THEN RIGHT ENGINE SHUT DON ON TAKEOFF. ABORTED, FOUND INCE AND WATER IN INLETS OF BOTH ENGINES.",rebel
REL_1730,RIGHT ENGINE,opposite of,LEFT ENGINE,"LEFT ENGINE THEN RIGHT ENGINE SHUT DON ON TAKEOFF. ABORTED, FOUND INCE AND WATER IN INLETS OF BOTH ENGINES.",rebel
REL_1731,LANDED HILLY TERRAIN,product or material produced,FUEL,"DEPARTED, CLIMBED TO 7000FT. LOST POWER. LANDED HILLY TERRAIN. RUST AND WATER IN FUEL.",rebel
REL_1732,CFI,product or material produced,DEMO,CFI FEATHERED LEFT PROP INSTEAD THROTTLE FOR DEMO ENGINE OUT. UNABLE RAISE GEAR DUE PUMP ON SAME. WONT FLY DIRTY.,rebel
REL_1732,DEMO,manufacturer,CFI,CFI FEATHERED LEFT PROP INSTEAD THROTTLE FOR DEMO ENGINE OUT. UNABLE RAISE GEAR DUE PUMP ON SAME. WONT FLY DIRTY.,rebel
REL_1733,AIR AGENCY,item operated,AIRCRAFT WA,"NARRATIVE: AIRMAN/AIR AGENCY COMPETENCE: PRIOR TO DEPARTURE OF FLIGHT 381, FROM NEWARD, NEW JERSEY, THE AIRCRAFT WA",rebel
REL_1733,AIRCRAFT WA,operator,AIR AGENCY,"NARRATIVE: AIRMAN/AIR AGENCY COMPETENCE: PRIOR TO DEPARTURE OF FLIGHT 381, FROM NEWARD, NEW JERSEY, THE AIRCRAFT WA",rebel
REL_1734,N814AA,location,KMCI,"NARRATIVE: N814AA TOOK OFF ON RUNWAY 1L AT KMCI. JUST AFTER LANDING GEAR WAS RETRACTED A LOUD ""BANG"" WAS HEARD BY B",rebel
REL_1735,LANDED GEAR UP,subclass of,CLIMB,DOOR POPPED OPENED ON CLIMB. RETURNED. FORGOT TO LOWER GEAR. LANDED GEAR UP.,rebel
REL_1736,INOPERATIVE,subclass of,COMPASS,DEPARTED WITH INOPERATIVE COMPASS. BECAME LOST. LANDED IN OPEN FIELD. TRIED TO DEPART BUT STRUCK TREES ON CLIMBOUT.,rebel
REL_1737,PILOT,part of,AUTOROTATION,INDICATES PILOT PULLED FUEL SHUTOFF VALVE IN PLACE OF CABIN HEAT CONTROL. LOW ROTOR RPM ON AUTOROTATION. VALVE OFF.,rebel
REL_1737,AUTOROTATION,has part,PILOT,INDICATES PILOT PULLED FUEL SHUTOFF VALVE IN PLACE OF CABIN HEAT CONTROL. LOW ROTOR RPM ON AUTOROTATION. VALVE OFF.,rebel
REL_1738,HYDRO PUMP LEFT ENGINE,has part,FEATHERED LEFT ENGING,CHECK OUT NEW AIRMAN SHUT DOWN AND FEATHERED LEFT ENGING FOR ENGINE LANDING. HYDRO PUMP LEFT ENGINE. CRASHED.,rebel
REL_1739,LANDED OFF AIRPORT,product or material produced,FUEL,ON CLIMBOUT PARTIAL POWER LOSS. LANDED OFF AIRPORT. FOUND WATER IN FUEL.,rebel
REL_1740,BILGE,different from,REFLIGHT,MOORED TO DOCK SEVERAL HOURS. OBSERVED TO PITCH UP ON WATER TAKEOFF. HAD FAILED CHECK BILGE OR USE PUMPS REFLIGHT.,rebel
REL_1740,REFLIGHT,different from,BILGE,MOORED TO DOCK SEVERAL HOURS. OBSERVED TO PITCH UP ON WATER TAKEOFF. HAD FAILED CHECK BILGE OR USE PUMPS REFLIGHT.,rebel
REL_1741,LIFTOFF,has effect,CRASHED,LOST CONTROL AFTER LIFTOFF. ENTERED STEEP BANK AND CRASHED. PILOT FAILED TO PULL BOGUS CONTROL LOCK. NOT FLAGGED.,rebel
REL_1741,CRASHED,has cause,LIFTOFF,LOST CONTROL AFTER LIFTOFF. ENTERED STEEP BANK AND CRASHED. PILOT FAILED TO PULL BOGUS CONTROL LOCK. NOT FLAGGED.,rebel
REL_1742,MANIFOLD,has part,OIL PRESSURE,"NARRATIVE: WHILE IFR AT FL180, THE PILOT OBSERVED A DROP IN MANIFOLD AND OIL PRESSURE, FOLLOWED BY UNEVEN ENGINE OP",rebel
REL_1742,OIL PRESSURE,part of,MANIFOLD,"NARRATIVE: WHILE IFR AT FL180, THE PILOT OBSERVED A DROP IN MANIFOLD AND OIL PRESSURE, FOLLOWED BY UNEVEN ENGINE OP",rebel
REL_1743,CERTIFICATE,facet of,PILOT,"NARRATIVE: N8011Z, AC-206, PILOTED BY EDGAR C. MC GEE, A PRIVATE PILOT HOLDING CERTIFICATE #248744006, DEPARTED RUN",rebel
REL_1744,LEFT MAIN GEAR COLLAPSED LANDING,different from,MANUAL GEAR EXTEND NOT LOCKED DOWN,LEFT MAIN GEAR COLLAPSED LANDING. EN ROUTE DEPLETED BATTERY DUE GENERATOR OFF. MANUAL GEAR EXTEND NOT LOCKED DOWN.,rebel
REL_1744,MANUAL GEAR EXTEND NOT LOCKED DOWN,different from,LEFT MAIN GEAR COLLAPSED LANDING,LEFT MAIN GEAR COLLAPSED LANDING. EN ROUTE DEPLETED BATTERY DUE GENERATOR OFF. MANUAL GEAR EXTEND NOT LOCKED DOWN.,rebel
REL_1745,FLUTTER,uses,FLUTTER,POST MAINTENANCE TEST FLIGHT. FLIGHT CONTROL FLUTTER AT 190MPH. SLOWED AND LANDED. FRACTURED SPAR. AILERON BUCKLED.,rebel
REL_1745,FLUTTER,used by,FLUTTER,POST MAINTENANCE TEST FLIGHT. FLIGHT CONTROL FLUTTER AT 190MPH. SLOWED AND LANDED. FRACTURED SPAR. AILERON BUCKLED.,rebel
REL_1746,FUEL,has part,CARB,ON APPROACH TO OLV ADDED POWER TO LEVEL OFF. ENGINE FAILED RESPOND. STRUCK TREES LANDING. CARB ICE. WATER IN FUEL.,rebel
REL_1747,TANDEM,has part,SEAT,SHORT FINAL TANDEM CUB REAR SEAT FELL FORWARD JAMMED YOKE. UNABLE TO FREE CONTROL LANDED LONG. OVERRAN INTO TREE.,rebel
REL_1747,SEAT,part of,TANDEM,SHORT FINAL TANDEM CUB REAR SEAT FELL FORWARD JAMMED YOKE. UNABLE TO FREE CONTROL LANDED LONG. OVERRAN INTO TREE.,rebel
REL_1748,PUSHED T HANDLE IN TO RELEASE,follows,LEFT BRAKE,NOSED OVER LANDING. LEFT BRAKE LOCKED. HAD PRIOR BRAKE RELEASE PROBLEM. PUSHED T HANDLE IN TO RELEASE.,rebel
REL_1748,PUSHED T HANDLE IN TO RELEASE,follows,LEFT BRAKE,NOSED OVER LANDING. LEFT BRAKE LOCKED. HAD PRIOR BRAKE RELEASE PROBLEM. PUSHED T HANDLE IN TO RELEASE.,rebel
REL_1748,LEFT BRAKE,followed by,PUSHED T HANDLE IN TO RELEASE,NOSED OVER LANDING. LEFT BRAKE LOCKED. HAD PRIOR BRAKE RELEASE PROBLEM. PUSHED T HANDLE IN TO RELEASE.,rebel
REL_1748,LEFT BRAKE,followed by,LEFT BRAKE,NOSED OVER LANDING. LEFT BRAKE LOCKED. HAD PRIOR BRAKE RELEASE PROBLEM. PUSHED T HANDLE IN TO RELEASE.,rebel
REL_1748,LEFT BRAKE,followed by,PUSHED T HANDLE IN TO RELEASE,NOSED OVER LANDING. LEFT BRAKE LOCKED. HAD PRIOR BRAKE RELEASE PROBLEM. PUSHED T HANDLE IN TO RELEASE.,rebel
REL_1748,LEFT BRAKE,follows,LEFT BRAKE,NOSED OVER LANDING. LEFT BRAKE LOCKED. HAD PRIOR BRAKE RELEASE PROBLEM. PUSHED T HANDLE IN TO RELEASE.,rebel
REL_1749,SOGGY,instance of,SOD,DURING VERTICAL TAKEOFF FROM SOGGY SOD. LEFT SKID LIFTED. RIGHT SKID HAD CUT IN CAUSED ROLL TO RIGHT AS SKID STUCK.,rebel
REL_1750,CERTIFIED FLIGHT INSTRUCTor,field of this occupation,QUALIFIED SOLO,"NARRATIVE: THE PILOT-IN-COMMAND, A CERTIFIED FLIGHT INSTRUCTOR (CFI) WROTE, ""THE STUDENT PILOT IS A QUALIFIED SOLO",rebel
REL_1750,QUALIFIED SOLO,practiced by,CERTIFIED FLIGHT INSTRUCTor,"NARRATIVE: THE PILOT-IN-COMMAND, A CERTIFIED FLIGHT INSTRUCTOR (CFI) WROTE, ""THE STUDENT PILOT IS A QUALIFIED SOLO",rebel
REL_1751,FUEL CAP L EAK,part of,FUEL,LOST POWER ON CLIMBOUT. STRUCK TREE ON FORCED LANDING. FOUND WATER IN FUEL. FUEL CAP L EAK ALLOWED RAIN WATER.,rebel
REL_1751,FUEL,has part,FUEL CAP L EAK,LOST POWER ON CLIMBOUT. STRUCK TREE ON FORCED LANDING. FOUND WATER IN FUEL. FUEL CAP L EAK ALLOWED RAIN WATER.,rebel
REL_1752,CARBURETOR,use,ENGINE START,CAUGHT FIRE BURNED ON ENGINE START. CARBURETOR REMOVED FOR EXCHANGE. NO PLACARDS OR FLAG. ADVISED PLANE AVAILABLE.,rebel
REL_1753,LINEMAN,different from,PILOT,TOW LINE RELEASED BY LINEMAN NOT BY PILOT. BLEW BACK AND CAUGHT GUY WIRE. PULLED LEFT. PILOT RELEASED LINE TO LATE.,rebel
REL_1753,PILOT,different from,LINEMAN,TOW LINE RELEASED BY LINEMAN NOT BY PILOT. BLEW BACK AND CAUGHT GUY WIRE. PULLED LEFT. PILOT RELEASED LINE TO LATE.,rebel
REL_1754,CONVAIR 440,followed by,580,"NARRATIVE: ON JANUARY 1, 1994, CONVAIR 440/580, N5123, OPERATED BY GENERAL MOTORS AIR TRANSPORTATION, PILOTED BY CA",rebel
REL_1754,CONVAIR 440,followed by,N5123,"NARRATIVE: ON JANUARY 1, 1994, CONVAIR 440/580, N5123, OPERATED BY GENERAL MOTORS AIR TRANSPORTATION, PILOTED BY CA",rebel
REL_1754,580,follows,CONVAIR 440,"NARRATIVE: ON JANUARY 1, 1994, CONVAIR 440/580, N5123, OPERATED BY GENERAL MOTORS AIR TRANSPORTATION, PILOTED BY CA",rebel
REL_1754,580,followed by,N5123,"NARRATIVE: ON JANUARY 1, 1994, CONVAIR 440/580, N5123, OPERATED BY GENERAL MOTORS AIR TRANSPORTATION, PILOTED BY CA",rebel
REL_1754,N5123,follows,CONVAIR 440,"NARRATIVE: ON JANUARY 1, 1994, CONVAIR 440/580, N5123, OPERATED BY GENERAL MOTORS AIR TRANSPORTATION, PILOTED BY CA",rebel
REL_1754,N5123,follows,580,"NARRATIVE: ON JANUARY 1, 1994, CONVAIR 440/580, N5123, OPERATED BY GENERAL MOTORS AIR TRANSPORTATION, PILOTED BY CA",rebel
REL_1755,NASA,owner of,"Space Shuttle ""Endeavour""",STATIC INSTRUMENTS GIVING ERRONEOUS INFORMATION ON CLIMB. RETURNED. FOUND A STATIC PORTS COVERED WITH TAPE.,rebel
REL_1755,"Space Shuttle ""Endeavour""",owned by,NASA,STATIC INSTRUMENTS GIVING ERRONEOUS INFORMATION ON CLIMB. RETURNED. FOUND A STATIC PORTS COVERED WITH TAPE.,rebel
REL_1756,HIT TREES,opposite of,FEATHERED,NIGHT APPROACH. LOST LEFT ENGINE DUE FUEL STARVATION. NOT FEATHERED. GEAR DOWN. BELOW VMC. HIT TREES. BAD GAUGES.,rebel
REL_1757,PILOT,has part,TAKEOFF,"PILOT FAILED TO ENSURE SEAT WAS LOCKED IN POSITION.SEAT SLID BACK ON TAKEOFF.LOST CONTROL.LEFT RUNWAY,HIT SNOWBANK.",rebel
REL_1757,TAKEOFF,part of,PILOT,"PILOT FAILED TO ENSURE SEAT WAS LOCKED IN POSITION.SEAT SLID BACK ON TAKEOFF.LOST CONTROL.LEFT RUNWAY,HIT SNOWBANK.",rebel
REL_1758,HARD ANGLED LANDING,has part,SNOWBANK,ENGINE QUIT ON CLIMBOUT. RETURNED HARD ANGLED LANDING. VEERED INTO SNOWBANK. FOUND ICE CRYSTALS IN FUEL TANKS.,rebel
REL_1758,SNOWBANK,part of,HARD ANGLED LANDING,ENGINE QUIT ON CLIMBOUT. RETURNED HARD ANGLED LANDING. VEERED INTO SNOWBANK. FOUND ICE CRYSTALS IN FUEL TANKS.,rebel
REL_1759,CANOPY,instance of,AIRSTRIP,CANOPY OPENED ON GLIDER TOW. RELEASED. OVERSHOT AIRSTRIP RETURNING. STRUCK OUTHOUSE OFF END OF RUNWAY.,rebel
REL_1760,LOST LEFT WHEEL ASSEMBLY LANDING ON GRASS STRIP,has effect,NOSED OVER,LOST LEFT WHEEL ASSEMBLY LANDING ON GRASS STRIP. NOSED OVER. MECHANIC FAILED TO INSTALL COTTER PIN ON RETAIN NUT.,rebel
REL_1760,NOSED OVER,has cause,LOST LEFT WHEEL ASSEMBLY LANDING ON GRASS STRIP,LOST LEFT WHEEL ASSEMBLY LANDING ON GRASS STRIP. NOSED OVER. MECHANIC FAILED TO INSTALL COTTER PIN ON RETAIN NUT.,rebel
REL_1761,TIRE HIT RUT,has part,POLE,SLOW ACCELERATION ON TAKEOFF. AND LONG ROLL. TIRE HIT RUT. VEERED. HIT HANGAR ROOF AND POLE. PROP NOT FULL FORWARD.,rebel
REL_1761,POLE,part of,TIRE HIT RUT,SLOW ACCELERATION ON TAKEOFF. AND LONG ROLL. TIRE HIT RUT. VEERED. HIT HANGAR ROOF AND POLE. PROP NOT FULL FORWARD.,rebel
REL_1762,LOST LEFT ENGINE,has effect,SHUTDOWN,"LOST LEFT ENGINE. SHUTDOWN THEN RIGHT LOST POWER. CRASHED NEAR COUNTY ROAD, NO MECHANICAL. FUEL TANKS EMPTY.",rebel
REL_1763,CORNFIELD,has part,FUEL,FUEL PRESSURE DECREASED. LOST PART POWER. MUSHED INTO CORNFIELD. NOSED DOWN RUSTY FUEL SCREEN. DIRTY FUEL CAN USED.,rebel
REL_1763,CORNFIELD,has part,FUEL,FUEL PRESSURE DECREASED. LOST PART POWER. MUSHED INTO CORNFIELD. NOSED DOWN RUSTY FUEL SCREEN. DIRTY FUEL CAN USED.,rebel
REL_1763,CORNFIELD,has part,FUEL,FUEL PRESSURE DECREASED. LOST PART POWER. MUSHED INTO CORNFIELD. NOSED DOWN RUSTY FUEL SCREEN. DIRTY FUEL CAN USED.,rebel
REL_1764,TAKEOFF,instance of,ENGINE,ENGINE FAILED ON TAKEOFF. AIRCRAFT OUT OF ANNUAL MANY YEARS. ADS NOT COMPLIED. NO STC FOR AUTO FUEL.,rebel
REL_1765,ON DEPARTURE,different from,INOP,ON DEPARTURE NOTICED LEFT TACH INOP SAME PROBLEM ON LANDING. DISTRACTED HIT TREES. TACH PROBLEM NOT EXPLAINED.,rebel
REL_1765,INOP,different from,ON DEPARTURE,ON DEPARTURE NOTICED LEFT TACH INOP SAME PROBLEM ON LANDING. DISTRACTED HIT TREES. TACH PROBLEM NOT EXPLAINED.,rebel
REL_1766,TAKEOFF,instance of,CLIMB,NARRATIVE: AFTER TAKEOFF AND DURING CLIMB PILOT VISUALLY IDENTIFIED OIL SPEWING FROM RIGHT ENGINE COWLING. PILOT VE,rebel
REL_1767,I75,owned by,FAA,LOST POWER LANDED I75. BELIEVED FUEL CONTAMINATION. NOT ALLOWED. DEPART UNLESS CAUSE FOUND. CLEARED BY FAA.,rebel
REL_1767,FAA,owner of,I75,LOST POWER LANDED I75. BELIEVED FUEL CONTAMINATION. NOT ALLOWED. DEPART UNLESS CAUSE FOUND. CLEARED BY FAA.,rebel
REL_1768,MASK,part of,CONDITION PACK,ATR CONDITION PACK TRIPPED OVER HEAT. SELECT MANUAL PSI. CABIN CLIMBED. MASK DEPLOYED. DESCENT.NO MECHANICAL DEFECT,rebel
REL_1769,CLIMB ARTILES IN CARGO POD FELL OUT,has part,CLIMB ARTILES IN CARGO POD FELL OUT,NEGLECTED TO LOCK CAGO DOOR. ON CLIMB ARTILES IN CARGO POD FELL OUT.,rebel
REL_1769,CLIMB ARTILES IN CARGO POD FELL OUT,part of,CLIMB ARTILES IN CARGO POD FELL OUT,NEGLECTED TO LOCK CAGO DOOR. ON CLIMB ARTILES IN CARGO POD FELL OUT.,rebel
REL_1769,CLIMB ARTILES IN CARGO POD FELL OUT,has part,CLIMB ARTILES IN CARGO POD FELL OUT,NEGLECTED TO LOCK CAGO DOOR. ON CLIMB ARTILES IN CARGO POD FELL OUT.,rebel
REL_1770,GLIDER TOW,part of,CANOPY,DURING GLIDER TOW REAR OF CANOPY CAME OPEN. RELEASED TOW. LANDED ON RUNWAY AND GROUND LOOPED.,rebel
REL_1770,CANOPY,has part,GLIDER TOW,DURING GLIDER TOW REAR OF CANOPY CAME OPEN. RELEASED TOW. LANDED ON RUNWAY AND GROUND LOOPED.,rebel
REL_1771,4U6,subclass of,FUEL,INDICATING RAPID FUEL DEPLETON. DIVERTED TO 4U6. ENGINE QUIT ON BASE. LANDED SHORT DUE WIND. UNSECURED FUEL CAPS.,rebel
REL_1772,H71,located in the administrative territorial entity,VMC,LOST LEFT ENGINE NEAR H71. FEATHERED. HIGH . BEGAN GO AROUND BELOW VMC. CRASHED. BAD OIL LEAK. CRACKED ENGINE CASE.,rebel
REL_1773,BATTERY COMPARTMENT,has part,WINDSHIELD,BATTERY COMPARTMENT DOOR CAME OPEN. ANTENNA CRACKED WINDSHIELD.,rebel
REL_1773,WINDSHIELD,part of,BATTERY COMPARTMENT,BATTERY COMPARTMENT DOOR CAME OPEN. ANTENNA CRACKED WINDSHIELD.,rebel
REL_1774,LOST POWER LEFT ENGINE ON CLIMBOUT,has cause,WING HIT A CRANE,LOST POWER LEFT ENGINE ON CLIMBOUT. TURNED INTO DEAD ENGINE. WING HIT A CRANE. IMPACT IN WATER. REPORT WATER IN FUE,rebel
REL_1774,WING HIT A CRANE,has effect,LOST POWER LEFT ENGINE ON CLIMBOUT,LOST POWER LEFT ENGINE ON CLIMBOUT. TURNED INTO DEAD ENGINE. WING HIT A CRANE. IMPACT IN WATER. REPORT WATER IN FUE,rebel
REL_1775,GILLESPIE AIRPORT,place served by transport hub,EL CAJ,"NARRATIVE: ON JULY 21, 1994, BELL HELICOPTER, MODEL 206, N2750F, PREPARED TO DEPART GILLESPIE AIRPORT (SEE), EL CAJ",rebel
REL_1776,LANDED ON HIGHWAY,subclass of,FLIPPED OVER,LOST POWER ON LOCAL FLIGHT. LANDED ON HIGHWAY. FLIPPED OVER. FIRST TIME FLOW IN 4 YEARS. IGNITERS WERE OIL FOULED.,rebel
REL_1777,WATER,has part,FUEL,LOST POWER EN ROUTE TO SPRAY. SLID ON WET GRASS LANDING IN FIELD INTO A FENCE. WATER IN FUEL. DRAINED. OPERATED OK.,rebel
REL_1777,FUEL,part of,WATER,LOST POWER EN ROUTE TO SPRAY. SLID ON WET GRASS LANDING IN FIELD INTO A FENCE. WATER IN FUEL. DRAINED. OPERATED OK.,rebel
REL_1778,YOKE,product or material produced,SEAT FRAME,HIGH SINK RATE ON FINAL BOTH PILOTS FORCED YOKE BACK. LANDED HARD. TRIP MANIFEST PAD WEDGED BETWEEN YOKE SEAT FRAME,rebel
REL_1778,YOKE,product or material produced,SEAT FRAME,HIGH SINK RATE ON FINAL BOTH PILOTS FORCED YOKE BACK. LANDED HARD. TRIP MANIFEST PAD WEDGED BETWEEN YOKE SEAT FRAME,rebel
REL_1778,SEAT FRAME,manufacturer,YOKE,HIGH SINK RATE ON FINAL BOTH PILOTS FORCED YOKE BACK. LANDED HARD. TRIP MANIFEST PAD WEDGED BETWEEN YOKE SEAT FRAME,rebel
REL_1778,SEAT FRAME,manufacturer,YOKE,HIGH SINK RATE ON FINAL BOTH PILOTS FORCED YOKE BACK. LANDED HARD. TRIP MANIFEST PAD WEDGED BETWEEN YOKE SEAT FRAME,rebel
REL_1779,TAKEOFF,instance of,ENGINE,ENGINE OVERHEAT ON TAKEOFF. LANDED IN FARM FIELD. FORGOT TO REMOVE ENGINE INLET PLUGS.,rebel
REL_1780,NO FLAPS BEGAN PUMP DOWN,part of,LAKE,UNABLE TO GET ON STEP. NOTICED NO FLAPS BEGAN PUMP DOWN. RAN OUT OF LAKE. STRUCK TREES ON SHORE.,rebel
REL_1780,LAKE,has part,NO FLAPS BEGAN PUMP DOWN,UNABLE TO GET ON STEP. NOTICED NO FLAPS BEGAN PUMP DOWN. RAN OUT OF LAKE. STRUCK TREES ON SHORE.,rebel
REL_1781,WATER IN FUEL SYSTEM,instance of,CLIMBOUT,ENGINE QUIT ON CLIMBOUT TOUCH AND GO. NOSED OVER LANDING. WATER IN FUEL SYSTEM.,rebel
REL_1782,GULF,country,MEXICO,"NARRATIVE: THE PILOT STATED THAT, WHILE IN CRUISE FLIGHT OVER THE GULF OF MEXICO, HE FELT A SLIGHT YAW IN THE AIRCR",rebel
REL_1783,TAKEOFF,subclass of,ENGINE,RUSHED TAKEOFF. NO RUNUP. LEFT ENGINE QUIT ON ROTATION. WING HIT. CARTWHEELED. BOOST PUMP NOT ON FOR 100 DEGREES.,rebel
REL_1784,TAKEOFF,manufacturer,CFI,STUDENT LOST DIRECTIONAL CONTROL ON TAKEOFF. CFI UNABLE TO CORRECT. RUDDER PEDALS WERE STOWED. WING STRUCK GROUND.,rebel
REL_1785,ANC3,has part,AILERON,NO AILERON CONTROL ON TOW CLIMBOUT. RELEASED TOW. WING HIT GROUND. ANC3 BOLT AILERON TORQUE TUBE IMPROPER INSTALLED,rebel
REL_1785,ANC3,has part,AILERON,NO AILERON CONTROL ON TOW CLIMBOUT. RELEASED TOW. WING HIT GROUND. ANC3 BOLT AILERON TORQUE TUBE IMPROPER INSTALLED,rebel
REL_1786,LATE RAN,location,CORNFIELD,UNABLE TO OBTAIN FLYING SPEED. ABORTED LATE RAN OFF RUNWAY INTO CORNFIELD. PARKING BRAKE WAS ON.,rebel
REL_1787,FUEL,different from,OIL,ENGINE QUIT ON CLIMBOUT. LANDED IN TREES.  HAD DRAINED WATER IN FUEL. PREFLIGHT. WATER REMAINED EVEN IN OIL SYSTEM.,rebel
REL_1787,OIL,different from,FUEL,ENGINE QUIT ON CLIMBOUT. LANDED IN TREES.  HAD DRAINED WATER IN FUEL. PREFLIGHT. WATER REMAINED EVEN IN OIL SYSTEM.,rebel
REL_1788,PAD,connects with,HOVER,LIFTED OFF PAD TO HOVER. BEGAN PILOT INDUCED OSCILLATION DUE HEAVY CYLIC FORCE. FORGOT TO ENGAGE HYDRAULIC SYSTEM.,rebel
REL_1788,HOVER,connects with,PAD,LIFTED OFF PAD TO HOVER. BEGAN PILOT INDUCED OSCILLATION DUE HEAVY CYLIC FORCE. FORGOT TO ENGAGE HYDRAULIC SYSTEM.,rebel
REL_1789,WINTER BAFFLES,has effect,OIL OVERTEMP,REPORTED OIL PRESSURE PROBLEM TO SBN. LANDED SAFELY. WINTER BAFFLES NOT REMOVED CAUSING OIL OVERTEMP.,rebel
REL_1789,OIL OVERTEMP,has cause,WINTER BAFFLES,REPORTED OIL PRESSURE PROBLEM TO SBN. LANDED SAFELY. WINTER BAFFLES NOT REMOVED CAUSING OIL OVERTEMP.,rebel
REL_1790,WEATHER UPDATE,facet of,WINDSHEAR,STRUCK TREES AND RESIDENCE ON MISSED APPROACH. WINDSHEAR AND FAILURE PROPER POWER.AWS NOT WORKING.NO WEATHER UPDATE,rebel
REL_1791,TAKEOFF,has part,BERM,DOOR CAME OPEN ON TAKEOFF. ABORTED VEERED OFF RUNWAY. STRUCK DIRT BERM COLLAPSING THE GEAR. CAN FLY DOOR OPEN.,rebel
REL_1791,TAKEOFF,has part,CAN FLY DOOR OPEN,DOOR CAME OPEN ON TAKEOFF. ABORTED VEERED OFF RUNWAY. STRUCK DIRT BERM COLLAPSING THE GEAR. CAN FLY DOOR OPEN.,rebel
REL_1791,BERM,part of,TAKEOFF,DOOR CAME OPEN ON TAKEOFF. ABORTED VEERED OFF RUNWAY. STRUCK DIRT BERM COLLAPSING THE GEAR. CAN FLY DOOR OPEN.,rebel
REL_1791,BERM,part of,CAN FLY DOOR OPEN,DOOR CAME OPEN ON TAKEOFF. ABORTED VEERED OFF RUNWAY. STRUCK DIRT BERM COLLAPSING THE GEAR. CAN FLY DOOR OPEN.,rebel
REL_1791,CAN FLY DOOR OPEN,part of,TAKEOFF,DOOR CAME OPEN ON TAKEOFF. ABORTED VEERED OFF RUNWAY. STRUCK DIRT BERM COLLAPSING THE GEAR. CAN FLY DOOR OPEN.,rebel
REL_1791,CAN FLY DOOR OPEN,has part,BERM,DOOR CAME OPEN ON TAKEOFF. ABORTED VEERED OFF RUNWAY. STRUCK DIRT BERM COLLAPSING THE GEAR. CAN FLY DOOR OPEN.,rebel
REL_1792,FUEL TANK,has part,HOVER TAXI,TRIED TO HOVER TAXI WITH FUEL HOSE ATTACHED TO FUEL TANK. MADE HARD LANDING.,rebel
REL_1793,TAKEOFF,subclass of,MAINTENANCE,MAINTENANCE NEW ENGINE TEST FLIGHT. NOSED UP AND STALLED AFTER TAKEOFF. ELEVATOR TRIM FULL NOSE HIGH.COULD OVERCOME,rebel
REL_1794,TRIED TO TAKEOFF WITH FULL FLAPS,facet of,RUNWAY,TRIED TO TAKEOFF WITH FULL FLAPS. DRIFTED OFF RUNWAY STRIKING RUNWAY MARKER.,rebel
REL_1795,FUEL SELECTOR,replaced by,LIFTOFF,POWER LOSS ON LIFTOFF. LANDED REMAINING RUNWAY. FUEL SELECTOR NOT IN DETENT.,rebel
REL_1795,LIFTOFF,replaces,FUEL SELECTOR,POWER LOSS ON LIFTOFF. LANDED REMAINING RUNWAY. FUEL SELECTOR NOT IN DETENT.,rebel
REL_1796,TAKEOFF,has part,MANUAL GEAR,ELECTRICAL FAILURE ON TAKEOFF. CIRCLE. WRONG MANUAL GEAR EXTEND. NO ELECTRICAL DEFECTS.PILOT LACKED BASIC INFO.,rebel
REL_1796,MANUAL GEAR,part of,TAKEOFF,ELECTRICAL FAILURE ON TAKEOFF. CIRCLE. WRONG MANUAL GEAR EXTEND. NO ELECTRICAL DEFECTS.PILOT LACKED BASIC INFO.,rebel
REL_1797,FUEL CAUGHT FIRE,instance of,FLAMES,IDLE FOR TWO YRS. FUEL LEAKING INTO WINGS. OBSERVED GOIND DOWN SMOKE AND FLAMES. FUEL CAUGHT FIRE.,rebel
REL_1798,LIMITING AILERONS,subclass of,HIT,UNCONTROLLED LEFT ROLL ON LIFTOFF. ABORTED. LEFT WING HIT. CARTWHEELED. USED 20 DEGREES FLAPS. LIMITING AILERONS.,rebel
REL_1799,CARB VENTURI,has part,MUD DAUBER NEST MATERIAL,ENGINE QUIT ON CLIMBOUT. NOSED OVER ON LANDING. CARB VENTURI CLOGGED WITH MUD DAUBER NEST MATERIAL.,rebel
REL_1799,MUD DAUBER NEST MATERIAL,part of,CARB VENTURI,ENGINE QUIT ON CLIMBOUT. NOSED OVER ON LANDING. CARB VENTURI CLOGGED WITH MUD DAUBER NEST MATERIAL.,rebel
REL_1800,LOST LIFT AND IMPACTED RUNWAY,subclass of,FLAPS,GUSTY WIND ON LANDING. ELECTED GO AROUND. DUMPED FLAPS. LOST LIFT AND IMPACTED RUNWAY.,rebel
REL_1801,RAM AIR INTAKE PLUG,subclass of,BLEED AIR,REPORT SMOKE IN COCKPIT. TURNED OFF BLEED AIR. SMOKE SUBSIDED.RETURNED. PILOT FAILED REMOVE RAM AIR INTAKE PLUG.,rebel
