record_id,problem,action,aircraft_model,manufacturer,source
MN_102690,ALL INTAKES ON L/H ENGINE ARE LEAKING.,REMOVED & REPLACED ALL INTAKE GASKETS ON ALL CYLS.,,,maintnet
MN_102691,L/H ENG CARB AIR BOX HAS SHEARED RIVET ON TOP FWD SIDE.,REMOVED & REPLACED DAMAGED RIVET.,,,maintnet
MN_102692,ALL 4 ROCKER COVERS LEAKING ON R/H ENGINE.,REMOVED & REPLACED ROCKER COVER GASKETS ON ALL CYLS.,,,maintnet
MN_102693,ALL ROCKER COVERS ON L/H ENGINE ARE LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS ON ALL CYLS.,,,maintnet
MN_102694,L/H ENG CARB AIR BOX APPEARS TO HAVE BEEN ON FIRE.,"UPON FURTHER INSP, FOUND FIRE DAMAGE TO CARB AIR VALVE",,,maintnet
MN_102695,#4 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,,,maintnet
MN_102696,AIR INTAKE TUBING TORN.,REMOVED & REPLACED AIR INTAKE TUBE.,,,maintnet
MN_102697,BAFFLING SUPPORT BRACKET BROKEN ON CYL #2.,FABRICATED NEW BAFFLE SUPPORT BRACKET ON #2 CYL.,,,maintnet
MN_102698,FRONT R/H ENGINE BAFFLING RIVETS SHEARED.,REMOVED & REPLACED RIVETS ON FRONT R/H ENGINE BAFFLING.,,,maintnet
MN_102699,R/H SIDE ENG BAFFLING CONECTION WIRE BROKEN.,INSTALLED NEW CONNECTION WIRE TO R/H ENG BAFFLING ON BO,,,maintnet
MN_102700,"CRACK IN BAFFLING, TOP R/H SIDE OF ENG, NEXT TO ENG MOUNT BO","STOP DRILLED CRACK IN R/H SIDE ENGINE BAFFLING, NEXT TO",,,maintnet
MN_102701,"CRACK IN FRONT OF L/H SIDE OF ENG BAFFLING, IN FRONT OF #2 C",STOP DRILLED CRACK ON L/H SIDE ENG BAFFLING IN FRONT OF,,,maintnet
MN_102702,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #2 ROCKER COVER GASKET.,,,maintnet
MN_102703,START ASSIST.,STARTED A/C USING NORMAL PROCEDURES.,,,maintnet
MN_102704,CYL #4 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET.,,,maintnet
MN_102705,"ROCKER COVER GASKETS CYL #1, 3 & 4 LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,,,maintnet
MN_102706,BAFFLING SUPPORT BRACKET ON CYL #2 CRACKED.,REMOVED & REPLACED SUPPORT BRACKET.,,,maintnet
MN_102707,"OVERSPEED ENGINE @ 2840 RPM, OVER REVED ENGINE FOR 1 SECOND.","DOWNLOADED DATA FROM FDM CARD, HIGHEST RPM FOUND WAS 28",,,maintnet
MN_102708,R/H #2 & 3 ROCKER GASKET LEAKING.,REMOVED & REPLACED GASKETS.,,,maintnet
MN_102709,L/H #2 & 3 ROCKER GASKETS ARE LEAKING.,REMOVED & REPLACED GASKETS.,,,maintnet
MN_102710,R/H #3 INTAKE GASKET LEAKING.,REMOVED & REPLACED R/H #3 INTAKE GASKET.,,,maintnet
MN_102711,L/H INTAKE GASKET #2 LEAKING.,REMOVED & REPLACED L/H #2 INTAKE GASKET.,,,maintnet
MN_102712,"CYL #1, 3, 4 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,,,maintnet
MN_102713,A/C FAILS MIXTURE OVERRIDE CK.,"RAN A/C, MIXTURE & IDLE CHECKS GOOD.",,,maintnet
MN_102714,#4 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #4 ROCKER COVER GASKET.,,,maintnet
MN_102715,SNIFFLER VALVES DIRTY.,CLEANED VALVES.,,,maintnet
MN_102716,R/H ENG #2 INTAKE IS LEAKING.,REPLACED GASKET.,,,maintnet
MN_102717,CYL #3 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_102718,CYL #4 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #4 CYL ROCKER COVER GASKET.,,,maintnet
MN_102719,#3 INTAKE LEAKING.,REMOVED & REPLACED INTAKE GASKET.,,,maintnet
MN_102720,#3 ROCKER COVER LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,,,maintnet
MN_102721,R/H ENGINE OIL LEAK AT FILTER HOUSING AFTER RUN UP.,"REPLACED COVER O-RING, RAN, LEAK CK'ED OK.",,,maintnet
MN_102722,"R/H ENG, R/H EXCITER LEAD CHAFED ON OIL PRESSURE TUBE.","CLEANED SMALL SCRATCH IN PRESSURE TUBE, REPOSITIONED CL",,,maintnet
MN_102723,INTER CYLINDER BAFFLE CRACKED BETWEEN #1 & 3 CYLS.,REMOVED & REPLACED BAFFLE.,,,maintnet
MN_102724,#2 & 4 INTAKES LEAKING.,REMOVED & REPLACED GASKETS.,,,maintnet
MN_102725,#2 & 3 ROCKER COVERS LEAKING.,REMOVED & REPLACED GASKETS.,,,maintnet
MN_102726,#2 INTAKE LEAKING.,REMOVED & REPLACED INTAKE GASKET.,,,maintnet
MN_102727,#1 ROCKER COVER LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,,,maintnet
MN_102728,#4 INTAKE GASKET IS LEAKING.,REPLACED INTAKE GASKET.,,,maintnet
MN_102729,"#3 INTAKE GASKET LEAKING, INTAKE TUBE LEAKING AT SUMP.",REPLACED GASKET & RESWEDGED INTAKE TUBE.,,,maintnet
MN_102730,#4 CYL HAS LOW COMPRESSION.,"RAN A/C, COMPRESSION CK STILL LOW.",,,maintnet
MN_102731,#4 CYL HAS LOW COMPRESSION.,REMOVED ROCKER COVER & TRIED STACKING EXHAUST VALVE. PR,,,maintnet
MN_102732,#4 CYL HAS LOW COMPRESSION.,BEGAN DISASSEMBLY OF #4 CYL. REMOVED INTAKE & EXHAUST T,,,maintnet
MN_102733,#4 CYL HAS LOW COMPRESSION.,COMPLETED REMOVAL OF CYL. REMOVED & REPLACED EXHAUST VA,,,maintnet
MN_102734,#4 CYL HAS LOW COMPRESSION.,"REINSTALLED LIFTERS, ROCKERS, ROCKER SHAFT & PUSH ROD T",,,maintnet
MN_102735,#4 CYL HAS LOW COMPRESSION.,"INSTALLED #4 AFT BAFFLE, NEW INTERCONNECTING RODS, INST",,,maintnet
MN_102736,TORN GROMMET TOP ENGINE BAFFLE AFT MIDDLE (SMALL GROMMET).,REMOVED & REPLACED SMALL GROMMET.,,,maintnet
MN_102737,CYL #4 INTAKE GASKET IS LEAKING.,REMOVED & REPLACED GASKET W/ NEW.,,,maintnet
MN_102738,#2 & 4 INTAKE GASKETS LEAKING.,"REPLACED GASKETS, LEAK CK GOOD.",,,maintnet
MN_102739,#2 ROCKER COVER GASKET LEAKING.,REPLACED #2 ROCKER COVER GASKET. LEAK CK GOOD.,,,maintnet
MN_102740,L/H SIDE BAFFLE HOLE WORN TOO LARGE FOR BAFFLE PLUG.,INSTALLED PATCH ON #4 SIDE BAFFLE.,,,maintnet
MN_102741,CYL #2 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET.,,,maintnet
MN_102742,ROCKER COVER GASKET CYL #1 LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,,,maintnet
MN_102743,BAFFLE SUPPORT ROD CYL #2 & 4 BROKEN.,REMOVED & REPLACED BAFFLE SUPPORT FASTENER.,,,maintnet
MN_102744,"#1, 2 & 4 ROCKER COVERS ARE LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,,,maintnet
MN_102745,BAFFLE IS CRACKED ABOVE #1 CYL.,STOP DRILLED CRACK & INSTALLED PATCH AROUND CRACKED ARE,,,maintnet
MN_102746,#2 ROCKER COVER IS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,,,maintnet
MN_102747,#1 INTAKE LEAKING.,REMOVED & REPLACED #1 CYL INTAKE GASKET.,,,maintnet
MN_102748,#3 ROCKER COVER LEAKING.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,,,maintnet
MN_102749,"#1, 2, 3 ROCKER COVERS ARE LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,,,maintnet
MN_102750,#2 ROCKER GASKET LEAKING.,REPLACED GASKET.,,,maintnet
MN_102751,CYL #4 INTAKE GASKET LEAKING.,REMOVED & REPLACED CYL #4 INTAKE GASKET.,,,maintnet
MN_102752,"CYL #1, 3 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,,,maintnet
MN_102753,#1 & 2 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,,,maintnet
MN_102754,#2 INTAKE LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,,,maintnet
MN_102755,#4 INTAKE GASKET LEAKS.,REMOVED & REPLACED #4 CYL INTAKE GASKET.,,,maintnet
MN_102756,#3 ROCKER COVER GASKET LEAKS.,REMOVED & REPLACED #3 CYL ROCKER COVER GASKET.,,,maintnet
MN_102757,"#2, 3 & 4 INTAKE GASKETS ARE LEAKING.",REPLACED GASKETS.,,,maintnet
MN_102758,BAFFLE PLUGS HAVE MANY MISSING FINGERS.,INSTALLED 2 NEW BAFFLE PLUGS.,,,maintnet
MN_102759,"ENGINE OVERSPEED, 3275 RPM.","INSPECTED PER LYCOMING , LESS THAN 5%. NO DEFECT",,,maintnet
MN_102760,LEFT & RIGHT BAFFLE PLUGS ARE WORN.,REMOVED & REPLACED BAFFLE PLUG.,,,maintnet
MN_102761,#3 ROCKER COVER GASKET IS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,,,maintnet
MN_102762,R/H & L/H FRONT BAFFLE SEAL NEEDS TO BE SECURED.,SECURED R/H & L/H FRONT BAFFLE SEAL.,,,maintnet
MN_102763,"#1, 3 & 4 VALVE COVER GASKETS LEAKING.","REMOVED & REPLACED #1, 3 & 4 VALVE COVER GASKETS.",,,maintnet
MN_102764,"ROCKER COVER GASKETS, CYL #2 & 3, LEAKING.",REMOVED & REPLACED #2 & 3 ROCKER COVER GASKETS.,,,maintnet
MN_102765,START ASSIST.,STARTED A/C USING NORMAL PROCEDURES.,,,maintnet
MN_102766,"#3, 2, 4 ROCKER COVER GASKETS ARE LEAKING.","REMOVED & REPLACED #2, 3, 4 CYL ROCKER COVER GASKETS.",,,maintnet
MN_102767,CYL #1 INTAKE LEAKING. INTAKE TUBE ALSO LEAKING AT ATTACHMEN,LEAK CK GOOD.,,,maintnet
MN_102768,"CYL #2, 3 ROCKER COVER GASKETS LEAKING.","REMOVED & REPLACED CYL #2, 3 ROCKER COVER GASKETS.",,,maintnet
MN_102769,CYL #1 INTAKE LEAKING. INTAKE TUBE ALSO LEAKING AT ATTACHMEN,REMOVED & REPLACED CYL #1 INTAKE GASKET. SWEDGED CYL #1,,,maintnet
MN_102770,#3 & 2 ROCKER COVERS LEAKING.,TIGHTENED SCREWS.,,,maintnet
MN_102771,#3 INTAKE LEAKING.,REMOVED & REPLACED #3 CYL INTAKE GASKET.,,,maintnet
MN_102772,R/H FRONT TOP ENGINE BAFFLE RUBBER SEAL NOT ATTACHED.,REATTACHED R/H TOP ENGINE RUBBER BAFFLE SEAL.,,,maintnet
MN_102773,#3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_102774,R/H BAFFLE PLUG NEEDS PATCH.,APPLIED HIGH TEMP SILICONE IN PLACE OF BAFFLE PATCH.,,,maintnet
MN_102775,"#2, 3, 4 ROCKER COVER SCREWS LOOSE ON R/H ENG.","TIGHTENED ALL SCREWS ON #2, 3, 4 ROCKER COVERS.",,,maintnet
MN_102776,"HARDWARE MISSING ON #4 ROCKER COVER, L/H ENG.",REPLACED MISSING SCREW ON L/H ENG #4 ROCKER COVER.,,,maintnet
MN_102777,SCREW MISSING ON R/H ENG #3 CYL ROCKER COVER.,"REPLACED MISSING SCREW ON #3 CYL ROCKER COVER, R/H ENG.",,,maintnet
MN_102778,PARTICLE SEPERATOR HAS GRASS IN IT.,REMOVED GRASS FROM PARTICLE SEPERATOR.,,,maintnet
MN_102779,#2 ROCKER GASKET IS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,,,maintnet
MN_102780,#4 INTAKE LEAKING ON R/H ENGINE.,REMOVED & REPLACED #4 CYL INTAKE GASKET.,,,maintnet
MN_102781,#3 & 4 ROCKER COVERS LEAKING ON R/H ENG.,REMOVED & REPLACED ROCKER COVER GASKETS.,,,maintnet
MN_102782,IDLE SPEED & MIXTURE NEED TO BE ADJUSTED.,ADJUSTED IDLE SPEED & MIXTURE TO W/IN NORMAL RANGE. OPS,,,maintnet
MN_102783,CYL #2 INTAKE GASKET LEAKING.,REMOVED & REPLACED #2 CYL INTAKE GASKET.,,,maintnet
MN_102784,"CYL #2, 3 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVERS.,,,maintnet
MN_102785,"#1, 2, 3 INTAKES LEAKING.",REMOVED & REPLACED INTAKE GASKETS.,,,maintnet
MN_102786,#3 CYL INTAKE LEAKING.,REMOVED & REPLACED INTAKE GASKET.,,,maintnet
MN_102787,CYL #2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #2 CYL ROCKER COVER GASKET.,,,maintnet
MN_102788,IDLE PRM LOW.,OPS CK GOOD.,,,maintnet
MN_102789,IDLE PRM LOW.,ADJUSTED RPM.,,,maintnet
MN_102790,R/H BAFFLE SPRING BROKEN.,REMOVED & REPLACED SPRING.,,,maintnet
MN_102791,CYL #4 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #4 CYL ROCKER COVER GASKET.,,,maintnet
MN_102792,"RIVETS SHEARED ON AFT BAFFLING, BEHIND CYL #3.",REMOVED BAFFLE FROM A/C. REMOVED & REPLACED RIVETS W/ S,,,maintnet
MN_102793,CYL #2 & 3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #2 & 3 CYL ROCKER COVER GASKETS.,,,maintnet
MN_102794,#2 & 3 INTAKE GASKETS LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,,,maintnet
MN_102795,#2 & 3 INTAKE GASKETS LEAKING.,REMOVED & REPLACED CYL #3 INTAKE GASKET.,,,maintnet
MN_102796,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED CYL #2 ROCKER COVER GASKET.,,,maintnet
MN_102797,#2 INTAKE BOLT HOLE STRIPPED.,REPAIRED BOLT HOLE W/ HELI-COIL KIT. REINSTALLED INTAKE,,,maintnet
MN_102798,OIL COOLER FLANGE CRACKED.,STOP DRILLED CRACK.,,,maintnet
MN_102799,CYL #2 & 4 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED GASKETS.,,,maintnet
MN_102800,MX FLIGHT REQUIRED TO PERFORM POWER CHECK.,PERFORMED GROUND RUN. OPS CK GOOD. REQUEST MX FLIGHT FO,,,maintnet
MN_102801,CYL #4 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET.,,,maintnet
MN_102802,#4 CYL ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,,,maintnet
MN_102803,"INTAKE GASKET LEAKING ON #3 CYL, L/H ENG.",REMOVED & REPLACED #3 CYL INTAKE GASKET.,,,maintnet
MN_102804,"L/H ENG, AFT BAFFLING CRACKED BEHIND CYL #4.",REMOVED & REPLACED CYL #4 REAR BAFFLE.,,,maintnet
MN_102805,#3 INTAKE LEAKING ON R/H ENGINE.,REMOVED & REPLACED #3 CYL INTAKE GASKET ON R/H ENGINE.,,,maintnet
MN_102806,"L/H ENGINE #1, 2, 4 ROCKER COVER GASKETS LEAKING.","REMOVED & REPLACED #1, 2 & 4 GASKETS.",,,maintnet
MN_102807,#1 & 2 ROCKER COVERS LEAKING ON R/H ENGINE.,REMOVED & REPLACED #1 & 2 ROCKER COVER GASKETS.,,,maintnet
MN_102808,#3 ROCKER COVER LEAKING.,REMOVED & REPLACED CYL #3 ROCKER COVER GASKET.,,,maintnet
MN_102809,O/B CLAMP ON #4 CYL PUSH ROD TUBE LOOSE.,REMOVED & REPLACED PUSH ROD ADEL CLAMP.,,,maintnet
MN_102810,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET ON #2 CYL.,,,maintnet
MN_102811,#1 ROCKER COVER GASKET LEAKS.,REMOVED & REPLACED ROCKER COVER GASKET ON #1 CYL.,,,maintnet
MN_102812,#4 INTAKE LEAKING.,REPLACED GASKET.,,,maintnet
MN_102813,#3 ROCKER COVER LEAKING.,REPLACED GASKET.,,,maintnet
MN_102814,"ENGINE WILL NOT MAKE ENOUGH POWER TO HOVER HIGHER THAT 2', #","INSPECTED #1 INTAKE TUBE, FOUND TO BE LOOSE. REPLACED U",,,maintnet
MN_102815,#3 & 4 CYL ROCKER COVERS LEAKING.,"REMOVED & REPLACED CYL #3, 4 ROCKER COVER GASKETS.",,,maintnet
MN_102816,#2 & 3 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED #2 & 3 ROCKER COVER GASKETS.,,,maintnet
MN_102817,#4 CYL BAFFLE PLUG REQUIRES PATCH.,FABRICATED PATCH & INSTALLED ON #4 BAFFLE PLUG HOLE.,,,maintnet
MN_102818,#2 INTAKE LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_102819,#3 OIL DRAIN LINE HAS RUB MARK.,REMOVED & REPLACED OIL DRAIN LINE.,,,maintnet
MN_102820,CYL #4 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET.,,,maintnet
MN_102821,TEST FLIGHT NEEDED FOR HOVER POWER.,CLEANED SNIFFLER VALVES. MX FLIGHT REQUIRED.,,,maintnet
MN_102822,CYL #4 TEMP PROBE LOOSE.,REMOVED & REPLACED CHT PROBE.,,,maintnet
MN_102823,#1 & 4 INTAKES LEAKING.,REMOVED & REPLACED #1 & 4 CYL INTAKE GASKETS.,,,maintnet
MN_102824,#4 ROCKER COVER LEAKING.,REMOVED & REPLACED #4 CYL ROCKER COVER GASKET.,,,maintnet
MN_102825,"INTAKE GASKETS LEAKING, CYL #2 & 3.",REMOVED & REPLACED #2 & 3 CYL INTAKE GASKETS.,,,maintnet
MN_102826,"ROCKER COVER GASKET, CYL #3, LEAKING.",REMOVED & REPLACED #3 CYL ROCKER COVER GASKET.,,,maintnet
MN_102827,"NOTICED VIBRATIONS & ENGINE ROUGHNESS, ALSO NOT PRODUCING FU","RAN A/C. MAG, IDLE RPM & IDLE MIXTURE CK GOOD. NO VIBRA",,,maintnet
MN_102828,L/H ENG #3 & 4 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED L/H GASKETS.,,,maintnet
MN_102829,L/H ENG CORNER BRACKET ON L/H REAR BAFFLE IS CRACKED.,REMOVED & REPLACED BRACKET.,,,maintnet
MN_102830,"LEAKING ROCKER COVER GASKETS, CYL #3 & 4, R/H ENGINE.",REMOVED & REPLACED ROCKER GASKETS ON R/H ENG.,,,maintnet
MN_102831,#3 INTAKE LEAKING.,REMOVED & REPLACED #3 CYL INTAKE GASKET.,,,maintnet
MN_102832,#1 ROCKER COVER LEAKING.,REMOVED & REPLACED #1 CYL ROCKER COVER GASKET.,,,maintnet
MN_102833,"FRONT BAFFLE SEAL ON BOTTOM LEFT & BOTTOM RIGHT SIDES, NEEDS",SECURED BOTTOM LEFT & BOTTOM RIGHT SIDES OF FRONT BAFFL,,,maintnet
MN_102834,#4 ROCKER COVER LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_102835,#2 CYL ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #2 CYL ROCKER COVER GASKET.,,,maintnet
MN_102836,UPPER RIGHT BAFFLE SEAL NEEDS TO BE SECURED.,SECURED UPPER RIGHT BAFFLE SEAL.,,,maintnet
MN_102837,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED CYL #2 ROCKER COVER GASKET.,,,maintnet
MN_102838,#2 INTAKE HAS LEAK.,REMOVED & REPLACED INTAKE GASKET.,,,maintnet
MN_102839,#2 & 4 INTAKES LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,,,maintnet
MN_102840,BOTH OIL COOLERS NEED TO BE CLEANED.,CLEANED BOTH OIL COOLERS.,,,maintnet
MN_102841,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET.,,,maintnet
MN_102842,"BAFFLE, #1 CYL, REQUIRES PATCH.",INSTALLED PATCH ON #1 CYL BAFFLE.,,,maintnet
MN_102843,"MISSING BAFFLE PLUG, R/H SIDE, L/H SIDE NEED REPLACEMENT.",REPLACED BAFFLE PLUGS.,,,maintnet
MN_102844,#2 ROCKER COVER GASKET NEEDS REPLACEMENT.,REMOVED & REPLACED ROCKER COVER GASKET.,,,maintnet
MN_102845,"FRONT BAFFLE SEAL NEEDS TO BE SECURED, TOP LEFT & RIGHT SIDE",SECURED FRONT BAFFLE SEALS.,,,maintnet
MN_102846,L/H & R/H BAFFLE PLUG HOLES REQUIRE PATCHES.,"AFTER FURTHER INSPECTION, FOUND PLUG HOLES TO BE OK.",,,maintnet
MN_102847,#1 & 2 INTAKES LEAKING.,"REMOVED & REPLACED CYL #1, 2 INTAKE GASKETS.",,,maintnet
MN_102848,#3 ROCKER COVER LEAKING.,REMOVED & REPLACED CYL #3 ROCKER COVER GASKET.,,,maintnet
MN_102849,#2 INTAKE LEAKING.,REMOVED & REPLACED INTAKE GASKET.,,,maintnet
MN_102850,#2 & 4 ROCKER COVERS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,,,maintnet
MN_102851,#2 INTAKE GASKET LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,,,maintnet
MN_102852,FOUND RIGHT BAFFLE SEAL NEEDS TO BE SECURED.,SECURED BAFFLE SEAL.,,,maintnet
MN_102853,OIL COOLER NEEDS TO BE BLOWN OUT.,BLEW OUT OIL COOLER.,,,maintnet
MN_102854,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,,,maintnet
MN_102855,ALL ROCKER COVERS ARE LEAKING.,REPLACED GASKETS ON ALL 4 ROCKER COVERS.,,,maintnet
MN_102856,ENGINE OIL COOLER CAN BE CLEANED EXTERNALLY.,CLEANED ENGINE OIL COOLER.,,,maintnet
MN_102857,M/R TRANSMISSION OIL COOLER CAN BE CLEANED OUT EXTERNALLY.,CLEANED M/R TRANSMISSION OIL COOLER.,,,maintnet
MN_102858,#3 CYL INTAKE GASKET LEAKING.,REMOVED & REPLACED #3 CYL INTAKE GASKET.,,,maintnet
MN_102859,"#2, 3 & 4 CYL ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED GASKETS.,,,maintnet
MN_102860,#3 AFT CYL BAFFLE CRACKED BY OIL COOLER MOUNT.,"STOP DRILLED CRACK ON AFT CYL #3 BAFFLE, NEAR OIL COOLE",,,maintnet
MN_102861,STRIPPED NUT ON C FLANGE BOLT.,REPLACED HARDWARE.,,,maintnet
MN_102862,STRIPPED NUT ON C FLANGE BOLT.,FILED OFF NUT & REMOVED.,,,maintnet
MN_102863,"#1, 2, 3 & 4 INTAKES ARE LEAKING, R/H ENG.",REMOVED & REPLACED INTAKE GASKETS.,,,maintnet
MN_102864,"R/H ENGINE ROCKER COVER GASKETS LEAKING, CYL #1 & 3.",REMOVED & REPLACED ROCKER COVER GASKETS.,,,maintnet
MN_102865,"INTAKES #2, 3, 4 LEAKING ON L/H ENGINE.","REMOVED & REPLACED #2, 3, 4 INTAKE GASKETS ON L/H ENG.",,,maintnet
MN_102866,"ROCKER COVERS 1, 2, 3 & 4 LEAKING ON L/H ENGINE.","REMOVED & REPLACED #1, 2, 3 & 4 ROCKER COVER GASKETS ON",,,maintnet
MN_102867,L/H CRANKSHAFT SEAL SEEPING.,LEAK CK GOOD.,,,maintnet
MN_102868,R/H ENG CYL #3 & 4 INTAKE GASKETS LEAKING.,REPLACED GASKETS.,,,maintnet
MN_102869,L/H ENG CYL #3 INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_102870,R/H OIL FILLER TUBE LOOSE.,TIGHTENED & RESAFETIED OIL FILLER TUBE.,,,maintnet
MN_102871,R/H ENG CYL #3 & 4 ROCKER COVER GASKETS LEAKING.,REPLACED GASKETS.,,,maintnet
MN_102872,L/H CRANKSHAFT SEAL SEEPING.,REMOVED & REPLACED CRANKSHAFT OIL SEAL.,,,maintnet
MN_102873,"#2 INTAKE GASKET LEAKING, L/H ENG.",REMOVED & REPLACED INTAKE GASKET.,,,maintnet
MN_102874,#2 INTAKE GASKET LEAKING (R/H ENG).,REMOVED & REPLACED INTAKE GASKET.,,,maintnet
MN_102875,R/H ENG #2 CYL ROCKER COVER GASKET IS LEAKING.,REMOVED & REPLACED #2 ROCKER COVER GASKET.,,,maintnet
MN_102876,"#2 & 3 ROCKER COVER GASKETS LEAKING, L/H ENG.",REMOVED & REPLACED #2 & 3 ROCKER COVER GASKETS.,,,maintnet
MN_102877,"ROCKER COVER GASKETS 1, 2, 3 & 4 CYLS ARE LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,,,maintnet
MN_102878,#2 SIDE BAFFLE SEAL LOOSE ON BAFFLE.,RESECURED BAFFLE SEAL.,,,maintnet
MN_102879,#3 INTAKE GASKET LEAKING.,REPLACED GASKET.,,,maintnet
MN_102880,#4 INTAKE GASKET IS LEAKING.,REPLACED GASKET.,,,maintnet
MN_102881,FWD R/H SIDE BAFFLE & L/H AFT BAFFLE ARE CRACKED.,INSTALLED PATCHES ON R/H BAFFLE & L/H AFT BAFFLE IAW AC,,,maintnet
MN_102882,#1 CYL BAFFLING CRACKED BY VALVE COVER.,REPAIRED W/ RIVETED PATCH.,,,maintnet
MN_102883,"#2, 3, 4 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,,,maintnet
MN_102884,"BAFFLE SUPPORT SCREW, BY OIL TUBE, LOOSE.","REMOVED OIL FILLER TUBE, TIGHTENED SCREW & REINSTALLED",,,maintnet
MN_102885,INTAKES 2 & 4 LEAKING ON R/H ENGINE.,REMOVED & REPLACED INTAKE GASKETS.,,,maintnet
MN_102886,L/H CARB HEAT VALVE MISSING FELT.,REMOVED & REPLACED L/H CARB HEAT VALVE.,,,maintnet
MN_102887,"INTAKES 1, 2, 3 & 4 LEAKING ON L/H ENGINE.",REMOVED & REPLACED INTAKE GASKETS.,,,maintnet
MN_102888,ROCKER COVERS 2 & 3 LEAKING ON L/H ENGINE.,REMOVED & REPLACED ROCKER COVER GASKETS.,,,maintnet
MN_102889,"ROCKER COVERS 1, 2, 3 & 4 LEAKING ON R/H ENGINE.",REMOVED ALL R/H ROCKER COVER GASKETS & REPLACED.,,,maintnet
MN_102890,#4 ROCKER COVER GASKET LEAKING.,REPLACED GASKET.,,,maintnet
MN_102891,CRACK IN BAFFLING OF #1 CYL BY VALVE COVER.,STOP DRILLED CRACK ON #1 CYL BAFFLE.,,,maintnet
MN_102892,BAFFLE ABOVE #1 CYL REQUIRES PATCH.,INSTALLED BAFFLE PATCH.,,,maintnet
MN_102893,#2 & 4 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,,,maintnet
MN_102894,#3 INTAKE GASKET ON L/H ENGINE LEAKING.,REMOVED & REPLACED GASKET.,,,maintnet
MN_102895,"ROCKER COVER GASKET LEAKING, #3 R/H ENGINE.",REMOVED & REPLACED #3 CYL ROCKER COVER GASKET ON R/H EN,,,maintnet
MN_102896,#2 & 3 ROCKER COVER GASKETS LEAKING ON L/H ENGINE.,REMOVED & REPLACED ROCKER COVER GASKETS ON #2 & 3 CYLS,,,maintnet
