entity_id,record_id,entity_text,entity_type,source
ENT_19951010032019A_0,19951010032019A,STRUCK POWER LINE,ORG,spacy_ner
ENT_19951010032019A_0,19951010032019A,VEHICLE,ORG,spacy_ner
ENT_19951015035799A_0,19951015035799A,LOST POWER EN ROUTE DUE FUEL STARVATION,ORG,spacy_ner
ENT_19951015035799A_0,19951015035799A,TRIED FOR FIELD,ORG,spacy_ner
ENT_19951015035799A_0,19951015035799A,SLID,PERSON,spacy_ner
ENT_19951022033809A_0,19951022033809A,FIRST,ORDINAL,spacy_ner
ENT_19951022033809A_0,19951022033809A,SOLO CROSSCOUNTRY,ORG,spacy_ner
ENT_19951022033809A_0,19951022033809A,GUST LIFTED AIRCRAFT,ORG,spacy_ner
ENT_19951022033809A_0,19951022033809A,BEGAN,PERSON,spacy_ner
ENT_19951022033809A_0,19951022033809A,DRIFTED,ORG,spacy_ner
ENT_19951022033809A_0,19951022033809A,BANKED,ORG,spacy_ner
ENT_19951031041599A_0,19951031041599A,ON CLIMBOUT,ORG,spacy_ner
ENT_19951031041599A_0,19951031041599A,DIVED,ORG,spacy_ner
ENT_19960307006059I_0,19960307006059I,I96SW010017 AIRCRAFT NOSEWHEEL STRUCK LOOSE,ORG,spacy_ner
ENT_19951210047019A_0,19951210047019A,SLID,ORG,spacy_ner
ENT_19951210047019A_0,19951210047019A,RUNWAY,ORG,spacy_ner
ENT_19951220047569I_0,19951220047569I,DECEMBER 24,DATE,spacy_ner
ENT_19951220047569I_0,19951220047569I,210E,PRODUCT,spacy_ner
ENT_19960425012409I_0,19960425012409I,AS WELL AS RAPID PRESSURIZATION,ORG,spacy_ner
ENT_19960501031129A_0,19960501031129A,USDA AIRCRAFT,ORG,spacy_ner
ENT_19960501031129A_0,19960501031129A,RUNWAY,ORG,spacy_ner
ENT_19960512044299I_0,19960512044299I,05-12-96,DATE,spacy_ner
ENT_19960512044299I_0,19960512044299I,CHICAGO,GPE,spacy_ner
ENT_19960512044299I_0,19960512044299I,PETERSBURG,GPE,spacy_ner
ENT_19960512044299I_0,19960512044299I,FL,GPE,spacy_ner
ENT_19960512044299I_0,19960512044299I,AMERICAN,ORG,spacy_ner
ENT_19960201004559I_0,19960201004559I,02-01-96,DATE,spacy_ner
ENT_19960201004559I_0,19960201004559I,MOONEY,ORG,spacy_ner
ENT_19960201004559I_0,19960201004559I,N231CS,PRODUCT,spacy_ner
ENT_19960201004559I_0,19960201004559I,FLOWN,GPE,spacy_ner
ENT_19960201004559I_0,19960201004559I,FRANK E. JOHNSON,PERSON,spacy_ner
ENT_19960513033919I_0,19960513033919I,MAINT,ORG,spacy_ner
ENT_19960518010799A_0,19960518010799A,RETRACTED FLAPS,PERSON,spacy_ner
ENT_19960518010799A_0,19960518010799A,CLIMBOUT,ORG,spacy_ner
ENT_19960518010799A_0,19960518010799A,VEERED,ORG,spacy_ner
ENT_19960518010799A_0,19960518010799A,RUNWAY,ORG,spacy_ner
ENT_19960216001999A_0,19960216001999A,PRIOR 5 MONTHS,DATE,spacy_ner
ENT_19960524029929A_0,19960524029929A,AIRCRAFT PARKED,ORG,spacy_ner
ENT_19960524029929A_0,19960524029929A,LAKE,GPE,spacy_ner
ENT_19960524029929A_0,19960524029929A,LEAK,PERSON,spacy_ner
ENT_19960603016879I_0,19960603016879I,MS AND DURING CLIMB,ORG,spacy_ner
ENT_19960607029719I_0,19960607029719I,5:40 PM,TIME,spacy_ner
ENT_19960607029719I_0,19960607029719I,FRIDAY,GPE,spacy_ner
ENT_19960607029719I_0,19960607029719I,JUNE 7,DATE,spacy_ner
ENT_19960607029719I_0,19960607029719I,STUART W. ASHMUN,ORG,spacy_ner
ENT_19960607029719I_0,19960607029719I,NOSE GE,ORG,spacy_ner
ENT_19960608018199I_0,19960608018199I,RUNWAY 6R CENTER LINE LIGHT WAS OUT,ORG,spacy_ner
ENT_19960605012789A_0,19960605012789A,RAN,ORG,spacy_ner
ENT_19960614020959I_0,19960614020959I,LAKE GENEVA,GPE,spacy_ner
ENT_19960612013399A_0,19960612013399A,FLOAT EQUIPPED PLANE,ORG,spacy_ner
ENT_19960612013399A_0,19960612013399A,ON RESERVOIR,ORG,spacy_ner
ENT_19960612013399A_0,19960612013399A,UNAWARE,ORG,spacy_ner
ENT_19960612013399A_0,19960612013399A,TWO,CARDINAL,spacy_ner
ENT_19960629015619A_0,19960629015619A,RUNWAY,ORG,spacy_ner
ENT_19960629015619A_0,19960629015619A,10,CARDINAL,spacy_ner
ENT_19960629015619A_0,19960629015619A,20,CARDINAL,spacy_ner
ENT_19960407006139A_0,19960407006139A,ENGINES QUIT ENTERING PATTERN,ORG,spacy_ner
ENT_19960428008739A_0,19960428008739A,LOST POWER ON INITIAL CLIMB,ORG,spacy_ner
ENT_19960504009509A_0,19960504009509A,ON LIFT,ORG,spacy_ner
ENT_19960727020129A_0,19960727020129A,LOST POWER ON CLIMBOUT,ORG,spacy_ner
ENT_19960727020129A_0,19960727020129A,ON AUX PUMP,ORG,spacy_ner
ENT_19960524045629A_0,19960524045629A,NOSE,ORG,spacy_ner
ENT_19960524045629A_0,19960524045629A,BAGGAGE,PERSON,spacy_ner
ENT_19960524045629A_0,19960524045629A,GOT BELWO UMC,ORG,spacy_ner
ENT_19960524045629A_0,19960524045629A,ON SEA ICE,ORG,spacy_ner
ENT_19960817031829I_0,19960817031829I,TOUCHDOWN,GPE,spacy_ner
ENT_19960816023039A_0,19960816023039A,LOST POWER ON CLIMBOUT,ORG,spacy_ner
ENT_19960816023039A_0,19960816023039A,6MO,CARDINAL,spacy_ner
ENT_19960817029279I_0,19960817029279I,DEPARTED BOZEMAN,PERSON,spacy_ner
ENT_19960817029279I_0,19960817029279I,MONTANA,PERSON,spacy_ner
ENT_19960817029279I_0,19960817029279I,GALLATIN FIELD,ORG,spacy_ner
ENT_19960824025849A_0,19960824025849A,CLIMB,GPE,spacy_ner
ENT_19960825024019A_0,19960825024019A,EXITED,ORG,spacy_ner
ENT_19960825024019A_0,19960825024019A,EMBANKMENT,PRODUCT,spacy_ner
ENT_19960901044889I_0,19960901044889I,15,CARDINAL,spacy_ner
ENT_19960901044889I_0,19960901044889I,FUEL AS INDICATED,PERSON,spacy_ner
ENT_19960901044889I_0,19960901044889I,PILOT,GPE,spacy_ner
ENT_19960624015039A_0,19960624015039A,IMPACTED,ORG,spacy_ner
ENT_19960929039119I_0,19960929039119I,1834,DATE,spacy_ner
ENT_19960929039119I_0,19960929039119I,CESSNA,ORG,spacy_ner
ENT_19960929039119I_0,19960929039119I,421C,NORP,spacy_ner
ENT_19960929039119I_0,19960929039119I,N76737,GPE,spacy_ner
ENT_19960925029989A_0,19960925029989A,DUMPED LOAD,ORG,spacy_ner
ENT_19960925029989A_0,19960925029989A,ENGINE.FUEL HOSE,ORG,spacy_ner
ENT_19961012032179A_0,19961012032179A,COLLIDED WITH GROUND DURING AG,ORG,spacy_ner
ENT_19961012032179A_0,19961012032179A,NOSE,ORG,spacy_ner
ENT_19961012032179A_0,19961012032179A,STUMP,ORG,spacy_ner
ENT_19961014031959A_0,19961014031959A,MAIN ROTOR FLEXED,ORG,spacy_ner
ENT_19961014031959A_0,19961014031959A,.4)DUR,CARDINAL,spacy_ner
ENT_19961015037589I_0,19961015037589I,1700 CST,TIME,spacy_ner
ENT_19961015037589I_0,19961015037589I,II,CARDINAL,spacy_ner
ENT_19961104034789A_0,19961104034789A,VFR PILOT FLYING,ORG,spacy_ner
ENT_19961104034789A_0,19961104034789A,VECTORED TO TEA AIRPORT,ORG,spacy_ner
ENT_19961104034789A_0,19961104034789A,NONI,ORG,spacy_ner
ENT_19961025033909A_0,19961025033909A,ON GROUND,ORG,spacy_ner
ENT_19960725019819A_0,19960725019819A,ON TAKEOFF CARDBOARD,ORG,spacy_ner
ENT_19960725019819A_0,19960725019819A,OVERRAN ROAD INTO TREES,ORG,spacy_ner
ENT_19961117035929A_0,19961117035929A,ON HIGHWAY IN A,ORG,spacy_ner
ENT_19961117035929A_0,19961117035929A,FUEL SIPHONING EXHAUSTION,ORG,spacy_ner
ENT_19961118041829I_0,19961118041829I,FROZE AT FL120,PERSON,spacy_ner
ENT_19961118041829I_0,19961118041829I,STATIC LINES OFF,ORG,spacy_ner
ENT_19961120040099I_0,19961120040099I,OMAHA,GPE,spacy_ner
ENT_19961120040099I_0,19961120040099I,NE THE TOP ENTRANCE,FAC,spacy_ner
ENT_19961123036339A_0,19961123036339A,CLIMB,GPE,spacy_ner
ENT_19960809022189A_0,19960809022189A,BRAKE,ORG,spacy_ner
ENT_19960809022189A_0,19960809022189A,BRAKE,ORG,spacy_ner
ENT_19960809022189A_0,19960809022189A,EXITED,ORG,spacy_ner
ENT_19960809022189A_0,19960809022189A,HILL INTO TREES,ORG,spacy_ner
ENT_19960809022189A_0,19960809022189A,NO FLUID MASTER CYL,ORG,spacy_ner
ENT_19961217044949I_0,19961217044949I,THE VALVE MANUALLY,ORG,spacy_ner
ENT_19961217044949I_0,19961217044949I,80,CARDINAL,spacy_ner
ENT_19961231040889A_0,19961231040889A,LOST POWER ON CLIMBOUT,ORG,spacy_ner
ENT_19961231040889A_0,19961231040889A,RUNWAY,ORG,spacy_ner
ENT_19961231040889A_0,19961231040889A,WAATER,ORG,spacy_ner
ENT_19970102000129A_0,19970102000129A,INADVERTENTLY PUT,ORG,spacy_ner
ENT_19960820028789I_0,19960820028789I,AIRCRAFT N1JX,ORG,spacy_ner
ENT_19960820028789I_0,19960820028789I,NORTH AMERICAN,ORG,spacy_ner
ENT_19961222039699A_0,19961222039699A,STOW,ORG,spacy_ner
ENT_19961222039699A_0,19961222039699A,GLIDER TOW,ORG,spacy_ner
ENT_19961222039699A_0,19961222039699A,DEPLOYED,ORG,spacy_ner
ENT_19961222039699A_0,19961222039699A,GLIDER PILOT,ORG,spacy_ner
ENT_19961222039699A_0,19961222039699A,RUNWAY,ORG,spacy_ner
ENT_19961228045179A_0,19961228045179A,TIME,ORG,spacy_ner
ENT_19970116005549I_0,19970116005549I,JANUARY 16,DATE,spacy_ner
ENT_19970116005549I_0,19970116005549I,UTAH,ORG,spacy_ner
ENT_19970116011999A_0,19970116011999A,LOST POWER ON FINAL,ORG,spacy_ner
ENT_19970116011999A_0,19970116011999A,LEAKY,ORG,spacy_ner
ENT_19970116011999A_0,19970116011999A,FUEL CAP,PRODUCT,spacy_ner
ENT_19970103001249I_0,19970103001249I,DON,PERSON,spacy_ner
ENT_19970103001249I_0,19970103001249I,N19DG,ORG,spacy_ner
ENT_19970103001249I_0,19970103001249I,INVOLVED IN AN INCIDENT,ORG,spacy_ner
ENT_19970111006749I_0,19970111006749I,TWO,CARDINAL,spacy_ner
ENT_19970111006749I_0,19970111006749I,250,CARDINAL,spacy_ner
ENT_19960906030579I_0,19960906030579I,SEPTEMBER 6,DATE,spacy_ner
ENT_19960906030579I_0,19960906030579I,BEECHCRAFT,ORG,spacy_ner
ENT_19960906030579I_0,19960906030579I,BE33A,ORG,spacy_ner
ENT_19960906030579I_0,19960906030579I,N7368R,ORG,spacy_ner
ENT_19960906030579I_0,19960906030579I,JOHN MONYPENY WAS,PERSON,spacy_ner
ENT_19970213004729I_0,19970213004729I,AFT CARGO LIGHTO ON CLIMBOUT,ORG,spacy_ner
ENT_19970213004729I_0,19970213004729I,PRESSURIZATION,ORG,spacy_ner
ENT_19970213004729I_0,19970213004729I,RETURNED,PERSON,spacy_ner
ENT_19960909026429A_0,19960909026429A,YAW,PERSON,spacy_ner
ENT_19960909026429A_0,19960909026429A,CANOPY ON TOW,ORG,spacy_ner
ENT_19960909026429A_0,19960909026429A,TURNED BACK,ORG,spacy_ner
ENT_19970309007699I_0,19970309007699I,CLIMB,GPE,spacy_ner
ENT_19970309007699I_0,19970309007699I,MN,GPE,spacy_ner
ENT_19970207001579A_0,19970207001579A,AIRCRAFT CRASHED ON,ORG,spacy_ner
ENT_19970207001579A_0,19970207001579A,.19,ORG,spacy_ner
ENT_19970207001579A_0,19970207001579A,FEBRUARY 7,DATE,spacy_ner
ENT_19970313010659I_0,19970313010659I,MARCH 13,DATE,spacy_ner
ENT_19970313010659I_0,19970313010659I,N956S,GPE,spacy_ner
ENT_19970313010659I_0,19970313010659I,CESSNA,ORG,spacy_ner
ENT_19970313010659I_0,19970313010659I,500,CARDINAL,spacy_ner
ENT_19970313010659I_0,19970313010659I,NOSE,ORG,spacy_ner
ENT_19970411016459I_0,19970411016459I,APRIL 11,DATE,spacy_ner
ENT_19970411016459I_0,19970411016459I,AMERISTAR,ORG,spacy_ner
ENT_19970411016459I_0,19970411016459I,918,CARDINAL,spacy_ner
ENT_19970411016459I_0,19970411016459I,FALCON,ORG,spacy_ner
ENT_19970411016459I_0,19970411016459I,DA-20,ORG,spacy_ner
ENT_19970411016459I_0,19970411016459I,DEPARTED EL,ORG,spacy_ner
ENT_19961022033269A_0,19961022033269A,CLIMBOUT,ORG,spacy_ner
ENT_19970405041279A_0,19970405041279A,CRUISE,ORG,spacy_ner
ENT_19970405041279A_0,19970405041279A,ON ROAD,ORG,spacy_ner
ENT_19970405041279A_0,19970405041279A,RAN,ORG,spacy_ner
ENT_19961030044759I_0,19961030044759I,ON A,ORG,spacy_ner
ENT_19961030044759I_0,19961030044759I,ONE,CARDINAL,spacy_ner
ENT_19970501015019I_0,19970501015019I,AK AIRPORT ON A,ORG,spacy_ner
ENT_19970408005359A_0,19970408005359A,MASKING FLIM,ORG,spacy_ner
ENT_19970506016499I_0,19970506016499I,35,CARDINAL,spacy_ner
ENT_19970506016499I_0,19970506016499I,DEPARTED,ORG,spacy_ner
ENT_19970506016499I_0,19970506016499I,ST,GPE,spacy_ner
ENT_19970506016499I_0,19970506016499I,LOUIS AIRPORT ON AN IFR,FAC,spacy_ner
ENT_19970516010919A_0,19970516010919A,LOST POWER ON CLIMBOUT,ORG,spacy_ner
ENT_19970516010919A_0,19970516010919A,CARB CHOKE ON,ORG,spacy_ner
ENT_19970516010919A_0,19970516010919A,OVERLOOKED,PERSON,spacy_ner
ENT_19970516010919A_0,19970516010919A,PREFLIGHT,ORG,spacy_ner
ENT_19970427014569I_0,19970427014569I,DEPARTED KOTZEBUE,ORG,spacy_ner
ENT_19970430011489I_0,19970430011489I,APRIL 30,DATE,spacy_ner
ENT_19970430011489I_0,19970430011489I,200,CARDINAL,spacy_ner
ENT_19961207041139I_0,19961207041139I,DECEMBER 7,DATE,spacy_ner
ENT_19961207041139I_0,19961207041139I,1300 P.M.,TIME,spacy_ner
ENT_19961207041139I_0,19961207041139I,CESSNA,ORG,spacy_ner
ENT_19961207041139I_0,19961207041139I,DEPARTED FAIRBANKS INTERNATIONAL,ORG,spacy_ner
ENT_19970520015649I_0,19970520015649I,141,CARDINAL,spacy_ner
ENT_19970520015649I_0,19970520015649I,CURRICULUM,ORG,spacy_ner
ENT_19970523011899A_0,19970523011899A,DEPARTED IFR,ORG,spacy_ner
ENT_19970523011899A_0,19970523011899A,RUNWAY,ORG,spacy_ner
ENT_19970523014439I_0,19970523014439I,RUNWAY,ORG,spacy_ner
ENT_19961223044599I_0,19961223044599I,DECEMBER 23,DATE,spacy_ner
ENT_19961223044599I_0,19961223044599I,CONTINENTAL EXPRESS,ORG,spacy_ner
ENT_19961223044599I_0,19961223044599I,3021,CARDINAL,spacy_ner
ENT_19970702016689A_0,19970702016689A,GEAR,ORG,spacy_ner
ENT_19970614018429A_0,19970614018429A,GLIDER UNALBE,ORG,spacy_ner
ENT_19970112000859A_0,19970112000859A,APPLIED PARTIAL CARB HEAT,ORG,spacy_ner
ENT_19970616014309A_0,19970616014309A,GEAR,ORG,spacy_ner
ENT_19970616014309A_0,19970616014309A,AWARE GEAR,ORG,spacy_ner
ENT_19970620024389I_0,19970620024389I,LOST POWER EN ROUTE AFTER,ORG,spacy_ner
ENT_19970620024389I_0,19970620024389I,LANDED ON HIGHWAY,ORG,spacy_ner
ENT_19970620024389I_0,19970620024389I,SAT OUT,ORG,spacy_ner
ENT_19970811021669A_0,19970811021669A,LEAKY,ORG,spacy_ner
ENT_19970816022589A_0,19970816022589A,AIRCRAFT LANDED,ORG,spacy_ner
ENT_19970816022589A_0,19970816022589A,RAN,ORG,spacy_ner
ENT_19970816022589A_0,19970816022589A,HIT PINE TREES,ORG,spacy_ner
ENT_19970725028609I_0,19970725028609I,DOWNWIND,PERSON,spacy_ner
ENT_19970826023989A_0,19970826023989A,UNSKILLED,ORG,spacy_ner
ENT_19970826028809I_0,19970826028809I,MARLBORO,ORG,spacy_ner
ENT_19970826028809I_0,19970826028809I,NJ,GPE,spacy_ner
ENT_19970826028809I_0,19970826028809I,VMC,ORG,spacy_ner
ENT_19970826028809I_0,19970826028809I,PIL,ORG,spacy_ner
ENT_19970828026989A_0,19970828026989A,EXITED RWY,ORG,spacy_ner
ENT_19970810025099I_0,19970810025099I,SIPHENED OIL PUT,ORG,spacy_ner
ENT_19970828030389I_0,19970828030389I,AUGUST 28,DATE,spacy_ner
ENT_19970828030389I_0,19970828030389I,1730 EDT,TIME,spacy_ner
ENT_19970828030389I_0,19970828030389I,PILOTED,PERSON,spacy_ner
ENT_19970828030389I_0,19970828030389I,WARREN R. LUMPKINS,PERSON,spacy_ner
ENT_19970828030389I_0,19970828030389I,LOST POWER ON,ORG,spacy_ner
ENT_19970908038069A_0,19970908038069A,RAMP,PERSON,spacy_ner
ENT_19970423012889A_0,19970423012889A,TH,GPE,spacy_ner
ENT_19971004032329I_0,19971004032329I,SUMPED,ORG,spacy_ner
ENT_19970514014339A_0,19970514014339A,RAN,ORG,spacy_ner
ENT_19970514014339A_0,19970514014339A,RUNWAY,ORG,spacy_ner
ENT_19971003029949A_0,19971003029949A,FLOAT EQUIPPED PA12,ORG,spacy_ner
ENT_19971003029949A_0,19971003029949A,LAKE,GPE,spacy_ner
ENT_19971118038949A_0,19971118038949A,PREFLIGH,ORG,spacy_ner
ENT_19971121040659A_0,19971121040659A,NOVEMBER 21,DATE,spacy_ner
ENT_19971121040659A_0,19971121040659A,DC-9,PRODUCT,spacy_ner
ENT_19971121040659A_0,19971121040659A,N564PC,CARDINAL,spacy_ner
ENT_19971107045709I_0,19971107045709I,IMPROPER,ORG,spacy_ner
ENT_19971107045709I_0,19971107045709I,RIG PIN,ORG,spacy_ner
ENT_19971107045709I_0,19971107045709I,PILOT,GPE,spacy_ner
ENT_19971222043699I_0,19971222043699I,MONDAY,DATE,spacy_ner
ENT_19971222043699I_0,19971222043699I,DECEMBER 22,DATE,spacy_ner
ENT_19971222043699I_0,19971222043699I,N15428,ORG,spacy_ner
ENT_19971222043699I_0,19971222043699I,15,CARDINAL,spacy_ner
ENT_19970614017779I_0,19970614017779I,CONTINENTAL AIRLINES INC,ORG,spacy_ner
ENT_19970614017779I_0,19970614017779I,FLIGHT COA142,ORG,spacy_ner
ENT_19970614017779I_0,19970614017779I,JUNE 14,DATE,spacy_ner
ENT_19971226042729I_0,19971226042729I,EVACUATED,PERSON,spacy_ner
ENT_19971213041139A_0,19971213041139A,LOST POWER ENROUTE,ORG,spacy_ner
ENT_19971213041139A_0,19971213041139A,MUD,ORG,spacy_ner
ENT_19971213041139A_0,19971213041139A,175,CARDINAL,spacy_ner
ENT_19970621015399I_0,19970621015399I,GEAR,ORG,spacy_ner
ENT_19971231043709I_0,19971231043709I,C. COWLING,PERSON,spacy_ner
ENT_19980111005849I_0,19980111005849I,STARTED AS AN AIRCRAFT GROUND MAINTENANCE CHECK,ORG,spacy_ner
ENT_19980119005169I_0,19980119005169I,ADEQUATELY,ORG,spacy_ner
ENT_19980119005169I_0,19980119005169I,CONSEQUENTLY,NORP,spacy_ner
ENT_19980120005979A_0,19980120005979A,DRIFTED LANDING ROLL,ORG,spacy_ner
ENT_19980120005979A_0,19980120005979A,RWY,ORG,spacy_ner
ENT_19970711021829I_0,19970711021829I,BRAKE,ORG,spacy_ner
ENT_19980216001219A_0,19980216001219A,ENGINES,ORG,spacy_ner
ENT_19980216001219A_0,19980216001219A,FUEL PUMPS,ORG,spacy_ner
ENT_19970727019809A_0,19970727019809A,CLIMBOUT,ORG,spacy_ner
ENT_19970727019809A_0,19970727019809A,BECAME DISTRUBED,ORG,spacy_ner
ENT_19970727019809A_0,19970727019809A,SLID,ORG,spacy_ner
ENT_19970727019809A_0,19970727019809A,TREE,ORG,spacy_ner
ENT_19980319013279A_0,19980319013279A,RWY,ORG,spacy_ner
ENT_19970731020559A_0,19970731020559A,SMOKER,ORG,spacy_ner
ENT_19980322004029A_0,19980322004029A,THRU,ORG,spacy_ner
ENT_19980322004029A_0,19980322004029A,ROD ON CLIMBOUT,ORG,spacy_ner
ENT_19980322004029A_0,19980322004029A,CG UNAIRWORTH,PRODUCT,spacy_ner
ENT_19970811028149I_0,19970811028149I,BRAKE ON INSTEAD CARB HEAT,ORG,spacy_ner
ENT_19980415008799I_0,19980415008799I,AIR TRAFFIC CONTROL,ORG,spacy_ner
ENT_19980421014779I_0,19980421014779I,LOST POWER DURING DUAL STALLS,ORG,spacy_ner
ENT_19980421014779I_0,19980421014779I,LANDED ROUGH FIELD,ORG,spacy_ner
ENT_19970813034319I_0,19970813034319I,ANOKA,GPE,spacy_ner
ENT_19970813034319I_0,19970813034319I,TRIED RESTARTING WITH,ORG,spacy_ner
ENT_19980426007599A_0,19980426007599A,CLIMB,GPE,spacy_ner
ENT_19970817030449A_0,19970817030449A,RAN OUT,ORG,spacy_ner
ENT_19970817030449A_0,19970817030449A,CAP,ORG,spacy_ner
ENT_19980427007849A_0,19980427007849A,CARGO STRAP BLEW OUT,ORG,spacy_ner
ENT_19980427007849A_0,19980427007849A,SPUN,PERSON,spacy_ner
ENT_19980504017879I_0,19980504017879I,MAINTERNANCE,PERSON,spacy_ner
ENT_19980505011329A_0,19980505011329A,DIRCTIONAL,ORG,spacy_ner
ENT_19980505011329A_0,19980505011329A,VEERED,ORG,spacy_ner
ENT_19980505011329A_0,19980505011329A,RUNWAY,ORG,spacy_ner
ENT_19980503018319I_0,19980503018319I,FUEL CONTAMINATED BY,PERSON,spacy_ner
ENT_19980513024169I_0,19980513024169I,CANOPY,ORG,spacy_ner
ENT_19980528020409I_0,19980528020409I,RUNWAY,ORG,spacy_ner
ENT_19970914026909A_0,19970914026909A,AIRCRAFT CRASHED ON LANDING,ORG,spacy_ner
ENT_19970914026909A_0,19970914026909A,SEPTEMBER 14,DATE,spacy_ner
ENT_19970914026909A_0,19970914026909A,TIME,ORG,spacy_ner
ENT_19980603020499I_0,19980603020499I,TUBE,ORG,spacy_ner
ENT_19970921027639A_0,19970921027639A,RAN OFF END,ORG,spacy_ner
ENT_19980628015149A_0,19980628015149A,299,CARDINAL,spacy_ner
ENT_19980628015149A_0,19980628015149A,FT,ORG,spacy_ner
ENT_19980628015149A_0,19980628015149A,ACFT,ORG,spacy_ner
ENT_19980620030289I_0,19980620030289I,SUNMER,ORG,spacy_ner
ENT_19980701015829A_0,19980701015829A,ACFT,ORG,spacy_ner
ENT_19980707029339I_0,19980707029339I,SUBSEQUEN,ORG,spacy_ner
ENT_19971004036839I_0,19971004036839I,TIME,ORG,spacy_ner
ENT_19980702015809A_0,19980702015809A,ACFT,ORG,spacy_ner
ENT_19980702015809A_0,19980702015809A,BLISSFIELD,GPE,spacy_ner
ENT_19980702015809A_0,19980702015809A,MI,GPE,spacy_ner
ENT_19980702015809A_0,19980702015809A,.19)ON JULY 2,DATE,spacy_ner
ENT_19971008030469I_0,19971008030469I,OCTOBER 7,DATE,spacy_ner
ENT_19971008030469I_0,19971008030469I,1800 EDT,TIME,spacy_ner
ENT_19971008030469I_0,19971008030469I,N18BZ DEPARTED,ORG,spacy_ner
ENT_19971008030469I_0,19971008030469I,GAYLORD,ORG,spacy_ner
ENT_19971008030469I_0,19971008030469I,MI,GPE,spacy_ner
ENT_19971008030469I_0,19971008030469I,GLR,ORG,spacy_ner
ENT_19980712030299I_0,19980712030299I,SEAT,ORG,spacy_ner
ENT_19980712030299I_0,19980712030299I,BELT,PERSON,spacy_ner
ENT_19980714024869A_0,19980714024869A,WINDSHIELDS,ORG,spacy_ner
ENT_19971101031639A_0,19971101031639A,AIRCRAFT,ORG,spacy_ner
ENT_19971101031639A_0,19971101031639A,CLIMBOUT,ORG,spacy_ner
ENT_19980808020069A_0,19980808020069A,ACFT,ORG,spacy_ner
ENT_19980808020069A_0,19980808020069A,FL150,PERSON,spacy_ner
ENT_19980909023019A_0,19980909023019A,GLIDER EXPERIENCED,ORG,spacy_ner
ENT_19980909023019A_0,19980909023019A,ACFT,ORG,spacy_ner
ENT_19980909023019A_0,19980909023019A,BUSH,PERSON,spacy_ner
ENT_19980823038089I_0,19980823038089I,CO.,GPE,spacy_ner
ENT_19980823038089I_0,19980823038089I,IDA,ORG,spacy_ner
ENT_19980916037909A_0,19980916037909A,.19)ON SEPTEMBER 16,DATE,spacy_ner
ENT_19980916037909A_0,19980916037909A,2040,CARDINAL,spacy_ner
ENT_19980916037909A_0,19980916037909A,TIME,ORG,spacy_ner
ENT_19980916037909A_0,19980916037909A,152,CARDINAL,spacy_ner
ENT_19980916037909A_0,19980916037909A,SUBSTANTIALLY,PERSON,spacy_ner
ENT_19980916037909A_0,19980916037909A,DURIN,ORG,spacy_ner
ENT_19980826032079A_0,19980826032079A,ON AUGUST 26,ORG,spacy_ner
ENT_19980826032079A_0,19980826032079A,ABOUT 1805 EDT,TIME,spacy_ner
ENT_19980826032079A_0,19980826032079A,DU,GPE,spacy_ner
ENT_19981003027959A_0,19981003027959A,ACFT,ORG,spacy_ner
ENT_19981003027959A_0,19981003027959A,1/2,CARDINAL,spacy_ner
ENT_19981003027959A_0,19981003027959A,MILE,PERSON,spacy_ner
ENT_19971223039549A_0,19971223039549A,2FT,CARDINAL,spacy_ner
ENT_19981018029559A_0,19981018029559A,ACFT,ORG,spacy_ner
ENT_19981021043819I_0,19981021043819I,OCTOBER 21,DATE,spacy_ner
ENT_19981021043819I_0,19981021043819I,A BEECH A-36,ORG,spacy_ner
ENT_19981030031049A_0,19981030031049A,AVA,ORG,spacy_ner
ENT_19981030031049A_0,19981030031049A,MO,GPE,spacy_ner
ENT_19981030031049A_0,19981030031049A,RWY,ORG,spacy_ner
ENT_19981104031359A_0,19981104031359A,ACFT,ORG,spacy_ner
ENT_19981104031359A_0,19981104031359A,.19)ON NOVEMBER 4,DATE,spacy_ner
ENT_19981104031359A_0,19981104031359A,PIPER PA-46,ORG,spacy_ner
ENT_19980207001049A_0,19980207001049A,LOST POWER ON LANDING,ORG,spacy_ner
ENT_19981114040239A_0,19981114040239A,.19,ORG,spacy_ner
ENT_19981114040239A_0,19981114040239A,NOVEMBER 14,DATE,spacy_ner
ENT_19981114040239A_0,19981114040239A,1115,CARDINAL,spacy_ner
ENT_19981114040239A_0,19981114040239A,PILOTED,PERSON,spacy_ner
ENT_19981115041169A_0,19981115041169A,.19)ON NOVEMBER 15,DATE,spacy_ner
ENT_19981115041169A_0,19981115041169A,APPROXIMATELY 0945,LAW,spacy_ner
ENT_19981115041169A_0,19981115041169A,BELL,ORG,spacy_ner
ENT_19981115041169A_0,19981115041169A,206B,CARDINAL,spacy_ner
ENT_19981118045009A_0,19981118045009A,FT,ORG,spacy_ner
ENT_19980929027459A_0,19980929027459A,ACFT EXPERIENCED A,ORG,spacy_ner
ENT_19980929027459A_0,19980929027459A,MIXTU,PERSON,spacy_ner
ENT_19980216004729I_0,19980216004729I,MONDAY,DATE,spacy_ner
ENT_19980216004729I_0,19980216004729I,FEBRUARY 16,DATE,spacy_ner
ENT_19980216004729I_0,19980216004729I,AT 0715 EST,PRODUCT,spacy_ner
ENT_19980216004729I_0,19980216004729I,BA JETSTREAM,ORG,spacy_ner
ENT_19980216004729I_0,19980216004729I,3201,CARDINAL,spacy_ner
